#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1927       -0.92   -0.983269 0.000816406
        1928       -0.92   -0.983237 0.000816642
        1929       -0.92   -0.983204 0.000816876
        1930       -0.92   -0.983171 0.000817109
        1931       -0.92   -0.983138 0.000817341
        1932       -0.92   -0.983106 0.000817571
        1933       -0.92   -0.983073 0.000817799
        1934       -0.92    -0.98304 0.000818026
        1935       -0.92   -0.983008 0.000818252
        1936       -0.92   -0.982975 0.000818476
        1937       -0.92   -0.982943 0.000818699
        1938       -0.92    -0.98291 0.000818921
        1939       -0.92   -0.982878 0.000819141
        1940       -0.92   -0.982845  0.00081936
        1941       -0.92   -0.982813 0.000819577
        1942       -0.92   -0.982781 0.000819793
        1943       -0.84   -0.982707 0.000822658
        1944       -0.84   -0.982634 0.000825504
        1945       -0.92   -0.982602 0.000825707
        1946       -0.92   -0.982569 0.000825909
        1947       -0.92   -0.982537  0.00082611
        1948       -0.92   -0.982505 0.000826309
        1949       -0.92   -0.982473 0.000826507
        1950       -0.92   -0.982441 0.000826704
        1951       -0.92   -0.982409   0.0008269
        1952       -0.92   -0.982377 0.000827094
        1953       -0.92   -0.982345 0.000827287
        1954       -0.92   -0.982313 0.000827479
        1955       -0.92   -0.982281 0.000827669
        1956       -0.92   -0.982249 0.000827858
        1957       -0.92   -0.982218 0.000828046
        1958       -0.84   -0.982145 0.000830803
        1959       -0.92   -0.982113 0.000830984
        1960       -0.92   -0.982082 0.000831164
        1961       -0.92    -0.98205 0.000831343
        1962       -0.92   -0.982018 0.000831521
        1963       -0.92   -0.981987 0.000831697
        1964       -0.92   -0.981955 0.000831872
        1965       -0.92   -0.981924 0.000832046
        1966       -0.92   -0.981892 0.000832219
        1967       -0.92   -0.981861  0.00083239
        1968       -0.92   -0.981829 0.000832561
        1969       -0.92   -0.981798  0.00083273
        1970       -0.92   -0.981766 0.000832898
        1971       -0.92   -0.981735 0.000833064
        1972       -0.92   -0.981704  0.00083323
        1973       -0.92   -0.981673 0.000833394
        1974       -0.92   -0.981641 0.000833558
        1975       -0.92    -0.98161  0.00083372
        1976       -0.92   -0.981579 0.000833881
        1977       -0.92   -0.981548  0.00083404
        1978       -0.92   -0.981517 0.000834199
        1979       -0.92   -0.981486 0.000834356
        1980       -0.92   -0.981455 0.000834513
        1981       -0.92   -0.981424 0.000834668
        1982       -0.92   -0.981393 0.000834822
        1983       -0.92   -0.981362 0.000834975
        1984       -0.92   -0.981331 0.000835126
        1985       -0.92     -0.9813 0.000835277
        1986       -0.92   -0.981269 0.000835427
        1987       -0.92   -0.981238 0.000835575
        1988       -0.92   -0.981207 0.000835722
        1989       -0.92   -0.981176 0.000835868
        1990       -0.92   -0.981146 0.000836014
        1991       -0.92   -0.981115 0.000836158
        1992       -0.92   -0.981084   0.0008363
        1993       -0.92   -0.981054 0.000836442
        1994       -0.92   -0.981023 0.000836583
        1995       -0.92   -0.980992 0.000836723
        1996       -0.84   -0.980922  0.00083928
        1997       -0.84   -0.980851 0.000841821
        1998       -0.84   -0.980781 0.000844346
        1999       -0.84    -0.98071 0.000846856
        2000       -0.84    -0.98064  0.00084935
        2001       -0.92    -0.98061 0.000849466
        2002       -0.92   -0.980579 0.000849581
        2003       -0.92   -0.980549 0.000849695
        2004       -0.92   -0.980519 0.000849808
        2005       -0.92   -0.980489  0.00084992
        2006       -0.92   -0.980459 0.000850031
        2007       -0.92   -0.980429 0.000850141
        2008       -0.92   -0.980398  0.00085025
        2009       -0.92   -0.980368 0.000850358
        2010       -0.92   -0.980338 0.000850465
        2011       -0.92   -0.980308 0.000850572
        2012       -0.92   -0.980278 0.000850677
        2013       -0.92   -0.980248 0.000850781
        2014       -0.92   -0.980218 0.000850884
        2015       -0.92   -0.980189 0.000850987
        2016       -0.92   -0.980159 0.000851088
        2017       -0.92   -0.980129 0.000851189
        2018       -0.92   -0.980099 0.000851288
        2019       -0.92   -0.980069 0.000851387
        2020       -0.92    -0.98004 0.000851485
        2021       -0.92    -0.98001 0.000851581
        2022       -0.92    -0.97998 0.000851677
        2023       -0.92   -0.979951 0.000851772
        2024       -0.92   -0.979921 0.000851866
        2025       -0.92   -0.979891 0.000851959
        2026       -0.92   -0.979862 0.000852052
        2027       -0.92   -0.979832 0.000852143
        2028       -0.92   -0.979803 0.000852233
        2029       -0.92   -0.979773 0.000852323
        2030       -0.92   -0.979744 0.000852411
        2031       -0.92   -0.979714 0.000852499
        2032       -0.92   -0.979685 0.000852586
        2033       -0.92   -0.979656 0.000852672
        2034       -0.92   -0.979626 0.000852757
        2035       -0.92   -0.979597 0.000852841
        2036       -0.92   -0.979568 0.000852924
        2037       -0.92   -0.979539 0.000853007
        2038       -0.92   -0.979509 0.000853088
        2039       -0.92    -0.97948 0.000853169
        2040       -0.92   -0.979451 0.000853249
        2041       -0.92   -0.979422 0.000853328
        2042       -0.92   -0.979393 0.000853406
        2043       -0.92   -0.979364 0.000853483
        2044       -0.92   -0.979335  0.00085356
        2045       -0.92   -0.979306 0.000853635
        2046       -0.92   -0.979277  0.00085371
        2047       -0.92   -0.979248 0.000853784
        2048       -0.92   -0.979219 0.000853857
        2049       -0.92    -0.97919 0.000853929
        2050       -0.92   -0.979161 0.000854001
        2051       -0.92   -0.979132 0.000854072
        2052       -0.92   -0.979103 0.000854141
        2053       -0.92   -0.979075  0.00085421
        2054       -0.92   -0.979046 0.000854278
        2055       -0.92   -0.979017 0.000854346
        2056       -0.92   -0.978988 0.000854412
        2057       -0.92    -0.97896 0.000854478
        2058       -0.92   -0.978931 0.000854543
        2059       -0.92   -0.978902 0.000854607
        2060       -0.92   -0.978874 0.000854671
        2061       -0.92   -0.978845 0.000854733
        2062       -0.92   -0.978817 0.000854795
        2063       -0.92   -0.978788 0.000854856
        2064       -0.92    -0.97876 0.000854916
        2065       -0.92   -0.978731 0.000854975
        2066       -0.92   -0.978703 0.000855034
        2067       -0.92   -0.978674 0.000855092
        2068       -0.92   -0.978646 0.000855149
        2069       -0.92   -0.978618 0.000855205
        2070       -0.92   -0.978589 0.000855261
        2071       -0.92   -0.978561 0.000855316
        2072       -0.92   -0.978533  0.00085537
        2073       -0.92   -0.978505 0.000855423
        2074       -0.92   -0.978476 0.000855476
        2075       -0.92   -0.978448 0.000855527
        2076       -0.92    -0.97842 0.000855578
        2077       -0.92   -0.978392 0.000855629
        2078       -0.92   -0.978364 0.000855678
        2079       -0.92   -0.978336 0.000855727
        2080       -0.92   -0.978308 0.000855775
        2081       -0.92    -0.97828 0.000855822
        2082       -0.92   -0.978252 0.000855869
        2083       -0.92   -0.978224 0.000855915
        2084       -0.92   -0.978196  0.00085596
        2085       -0.92   -0.978168 0.000856004
        2086       -0.92    -0.97814 0.000856048
        2087       -0.92   -0.978112 0.000856091
        2088       -0.92   -0.978084 0.000856133
        2089       -0.92   -0.978056 0.000856175
        2090       -0.92   -0.978029 0.000856216
        2091       -0.92   -0.978001 0.000856256
        2092       -0.92   -0.977973 0.000856295
        2093       -0.92   -0.977946 0.000856334
        2094       -0.92   -0.977918 0.000856372
        2095       -0.92    -0.97789  0.00085641
        2096       -0.92   -0.977863 0.000856446
        2097       -0.92   -0.977835 0.000856482
        2098       -0.84   -0.977769  0.00085859
        2099       -0.84   -0.977704 0.000860686
        2100       -0.84   -0.977638 0.000862771
        2101       -0.84   -0.977573 0.000864843
        2102       -0.76   -0.977469 0.000870604
        2103       -0.84   -0.977404 0.000872641
        2104       -0.92   -0.977376 0.000872652
        2105       -0.92   -0.977349 0.000872663
        2106       -0.92   -0.977322 0.000872674
        2107       -0.92   -0.977295 0.000872683
        2108       -0.92   -0.977268 0.000872693
        2109       -0.92    -0.97724 0.000872701
        2110       -0.92   -0.977213 0.000872709
        2111       -0.92   -0.977186 0.000872716
        2112       -0.92   -0.977159 0.000872723
        2113       -0.92   -0.977132 0.000872729
        2114       -0.92   -0.977105 0.000872735
        2115       -0.92   -0.977078  0.00087274
        2116       -0.92   -0.977051 0.000872744
        2117       -0.92   -0.977024 0.000872748
        2118       -0.92   -0.976997 0.000872751
        2119       -0.84   -0.976933  0.00087473
        2120       -0.84   -0.976868 0.000876699
        2121       -0.84   -0.976803 0.000878658
        2122       -0.84   -0.976739 0.000880605
        2123       -0.84   -0.976675 0.000882543
        2124       -0.84    -0.97661  0.00088447
